date,sent_fr,sent_de,sentiment_diff,sent_fr_ma7,sent_de_ma7,diff_ma7
2024-04-21,0.0,0.10903333333333332,-0.10903333333333332,-0.056485714285714264,0.12474404761904757,-0.18122976190476184
2024-04-22,0.0,-0.41643333333333327,0.41643333333333327,-0.056485714285714264,0.0652535714285714,-0.12173928571428567
2024-04-23,0.0,0.0,0.0,-0.056485714285714264,0.0652535714285714,-0.12173928571428567
2024-04-24,-0.10854,0.26563333333333333,-0.37417333333333336,-0.01550571428571427,0.10320119047619045,-0.11870690476190474
2024-04-25,-0.28403999999999996,-0.22566666666666668,-0.05837333333333328,-0.056082857142857115,0.06478809523809521,-0.12087095238095236
2024-04-26,-0.04064999999999999,0.0,-0.04064999999999999,-0.061889999999999966,0.05243809523809521,-0.1143280952380952
2024-04-27,0.0,0.0,0.0,-0.061889999999999966,-0.03820476190476193,-0.02368523809523807
2024-04-28,0.0,0.0,0.0,-0.061889999999999966,-0.05378095238095241,-0.008109047619047599
2024-04-29,-0.025849999999999984,0.0,-0.025849999999999984,-0.06558285714285712,0.0057095238095237755,-0.07129238095238093
2024-04-30,0.0,0.09980000000000001,-0.09980000000000001,-0.06558285714285712,0.019966666666666633,-0.08554952380952377
2024-05-01,0.671,0.0,0.671,0.04578000000000003,-0.017980952380952413,0.06376095238095243
2024-05-02,-0.40425,0.0,-0.40425,0.02860714285714288,0.014257142857142828,0.014350000000000038
2024-05-03,-0.3234,0.0,-0.3234,-0.01178571428571427,0.014257142857142828,-0.02604285714285711
2024-05-04,-0.24255,0.34245,-0.585,-0.04643571428571426,0.06317857142857139,-0.10961428571428568
2024-05-05,-0.16169999999999998,0.6849,-0.8465999999999999,-0.06953571428571427,0.1610214285714285,-0.23055714285714282
2024-05-06,-0.08084999999999998,0.0,-0.08084999999999998,-0.07739285714285712,0.16102142857142857,-0.2384142857142857
2024-05-07,0.0,0.0,0.0,-0.07739285714285712,0.14676428571428568,-0.2241571428571428
2024-05-08,-0.10030000000000001,0.0,-0.10030000000000001,-0.1875785714285714,0.14676428571428568,-0.3343428571428571
2024-05-09,-0.20060000000000003,0.0,-0.20060000000000003,-0.15848571428571429,0.14676428571428568,-0.30524999999999997
2024-05-10,-0.3009,0.2543,-0.5552,-0.15527142857142856,0.1830928571428571,-0.33836428571428573
2024-05-11,-0.4012,0.16953333333333334,-0.5707333333333333,-0.17793571428571428,0.15839047619047616,-0.33632619047619045
2024-05-12,0.0,0.08476666666666666,-0.08476666666666666,-0.15483571428571427,0.07265714285714285,-0.22749285714285714
2024-05-13,0.0,0.0,0.0,-0.1432857142857143,0.07265714285714285,-0.21594285714285716
2024-05-14,0.0,0.0,0.0,-0.1432857142857143,0.07265714285714285,-0.21594285714285716
2024-05-15,0.13808333333333334,-0.1936,0.33168333333333333,-0.10923095238095239,0.04499999999999999,-0.15423095238095236
2024-05-16,0.27616666666666667,-0.7784333333333334,1.0546000000000002,-0.04112142857142855,-0.06620476190476192,0.02508333333333341
2024-05-17,0.20653333333333335,0.0,0.20653333333333335,0.03136904761904763,-0.10253333333333337,0.13390238095238102
2024-05-18,0.1369,0.0,0.1369,0.1082404761904762,-0.12675238095238098,0.23499285714285723
2024-05-19,0.06726666666666667,-0.48165,0.5489166666666667,0.11785000000000001,-0.20766904761904767,0.3255190476190477
2024-05-20,-0.0023666666666666836,0.0,-0.0023666666666666836,0.11751190476190478,-0.20766904761904767,0.32518095238095246
2024-05-21,-0.072,0.0,-0.072,0.1072261904761905,-0.20766904761904767,0.3148952380952382
