date,sent_fr,sent_de,sent_fr_norm,sent_de_norm,sentiment_diff_norm,sent_fr_ma7,sent_de_ma7,sent_fr_norm_ma7,sent_de_norm_ma7,diff_norm_ma7
2025-04-27,-0.5574666666666668,-0.08774722222222231,-1.7544246782430941,0.047012244526949375,-1.8014369227700435,-0.3140503401360544,-0.10669333333333333,-0.8727308213221054,-0.02039542593589696,-0.8523353953862083
2025-04-28,-0.16913333333333333,-0.39843333333333336,-0.34781765513287083,-1.05836641985126,0.710548764718389,-0.31915102040816323,-0.09733380952380956,-0.8912063218201005,0.012904478880535222,-0.9041108007006355
2025-04-29,0.27076666666666666,0.0,1.2455722919903576,0.3592048525454326,0.886367439444925,-0.24234761904761898,-0.044679523809523836,-0.6130118057192557,0.20024122144844034,-0.8132530271676958
2025-04-30,-0.2722142857142857,0.1177125,-0.7211937707584624,0.778009817998446,-1.4992035887569084,-0.28123537414965977,0.017456547619047587,-0.7538696326021422,0.4213128599577645,-1.1751824925599068
2025-05-01,0.0,-0.229725,0.2648110174217447,-0.45812525843422985,0.7229362758559745,-0.23912108843537408,0.022624404761904724,-0.6013247826648422,0.43969938842483813,-1.0410241710896802
2025-05-02,0.0,-0.4950333333333334,0.2648110174217447,-1.402055999655963,1.6668670170777076,-0.23912108843537408,-0.12432678571428576,-0.6013247826648423,-0.08313283628078073,-0.5181919463840614
2025-05-03,-0.1764,-0.36062916666666667,-0.3741387135910707,-0.923864368541388,0.5497256549503173,-0.1292068027210884,-0.20769365079365082,-0.2031972129845216,-0.3797407330588589,0.17654352007433763
2025-05-04,0.0,-0.226225,0.2648110174217447,-0.44567273742681307,0.7104837548485577,-0.04956870748299313,-0.22747619047619053,0.08526502925331252,-0.4501243019093964,0.5353893311627093
2025-05-05,-0.23365,0.0,-0.5815076030495949,0.3592048525454326,-0.9407124555950275,-0.05878537414965979,-0.17055714285714288,0.0518807509794948,-0.24761412013844034,0.29949487111793544
2025-05-06,0.23816666666666667,0.0,1.1274897453292592,0.3592048525454326,0.7682848927838266,-0.06344251700680266,-0.17055714285714288,0.03501181574219503,-0.2476141201384403,0.28262593588063567
2025-05-07,0.0,-0.03171428571428571,0.2648110174217447,0.24636976423332962,0.018441253188415052,-0.024554761904761836,-0.1919038265306123,0.17586964262508173,-0.32356269924774267,0.49943234187282476
2025-05-08,0.0,0.7881,0.2648110174217447,3.163156797101193,-2.898345779679448,-0.024554761904761836,-0.046500255102040824,0.17586964262508178,0.19376330868588917,-0.01789366606080708
2025-05-09,0.0,-0.5058333333333334,0.2648110174217447,-1.440480921621706,1.7052919390434507,-0.024554761904761836,-0.048043112244897976,0.17586964262508173,0.18827403411935442,-0.012404391494272351
2025-05-10,0.0,0.0,0.2648110174217447,0.3592048525454326,-0.09439383512368793,0.000645238095238163,0.0034753401360544073,0.26714817562691257,0.37156963713175734,-0.10442146150484453
2025-05-11,-0.007755555555555552,-0.1042875,0.23671912322629587,-0.011835800186275081,0.24855492341257096,-0.00046269841269834446,0.020894982993197263,0.26313504788470554,0.4335463424518342,-0.17041129456712834
2025-05-12,-0.015511111111111104,-0.208575,0.20862722903084713,-0.3828764529179828,0.59150368194883,0.030700000000000068,-0.008901445578231307,0.3760114524676258,0.32753472738563205,0.04847672508199414
2025-05-13,-0.023266666666666658,-0.222175,0.18053533483539833,-0.4312633916896594,0.6117987265250577,-0.006647619047618976,-0.04064073129251703,0.24073225096850287,0.21461069249490464,0.026121558473598587
2025-05-14,-0.324175,-0.3209666666666667,-0.909403999874624,-0.7827506215537686,-0.12665337832085533,-0.05295833333333326,-0.08196250000000002,0.07298724849759308,0.06759349452531915,0.005393753972274247
2025-05-15,0.005242857142857137,-0.01203333333333334,0.28380150586373554,0.3163918993675521,-0.03259039350381654,-0.052209353741496524,-0.1962672619047619,0.07570017541787748,-0.33908720515091517,0.414787380568793
2025-05-16,0.0,0.0,0.2648110174217447,0.3592048525454326,-0.09439383512368793,-0.052209353741496524,-0.12400535714285717,0.07570017541787748,-0.08198923741275256,0.15768941283063034
2025-05-17,0.0,-0.44525,0.2648110174217447,-1.2249337127552298,1.4897447301769744,-0.052209353741496524,-0.18761250000000002,0.07570017541787748,-0.3082947467414186,0.38399492215929637
2025-05-18,0.0,0.0,0.2648110174217447,0.3592048525454326,-0.09439383512368793,-0.05110141723356001,-0.17271428571428574,0.07971330316008444,-0.2552889392083175,0.3350022423684023
